REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-11,British Columbia,2016A000259,Persons,249,units,0,v3,11,4482262,,,,0
Apr-11,British Columbia,2016A000259,Persons,249,units,0,v3,11,4488509,,,,0
Jul-11,British Columbia,2016A000259,Persons,249,units,0,v3,11,4503819,,,,0
Oct-11,British Columbia,2016A000259,Persons,249,units,0,v3,11,4529186,,,,0
Jan-12,British Columbia,2016A000259,Persons,249,units,0,v3,11,4539775,,,,0
Apr-12,British Columbia,2016A000259,Persons,249,units,0,v3,11,4552320,,,,0
Jul-12,British Columbia,2016A000259,Persons,249,units,0,v3,11,4570866,,,,0
Oct-12,British Columbia,2016A000259,Persons,249,units,0,v3,11,4594846,,,,0
Jan-13,British Columbia,2016A000259,Persons,249,units,0,v3,11,4602742,,,,0
Apr-13,British Columbia,2016A000259,Persons,249,units,0,v3,11,4616335,,,,0
Jul-13,British Columbia,2016A000259,Persons,249,units,0,v3,11,4634943,,,,0
Oct-13,British Columbia,2016A000259,Persons,249,units,0,v3,11,4663919,,,,0
Jan-14,British Columbia,2016A000259,Persons,249,units,0,v3,11,4672025,,,,0
Apr-14,British Columbia,2016A000259,Persons,249,units,0,v3,11,4689892,,,,0
Jul-14,British Columbia,2016A000259,Persons,249,units,0,v3,11,4712691,,,,0
Oct-14,British Columbia,2016A000259,Persons,249,units,0,v3,11,4743505,,,,0
Jan-15,British Columbia,2016A000259,Persons,249,units,0,v3,11,4751439,,,,0
Apr-15,British Columbia,2016A000259,Persons,249,units,0,v3,11,4763917,,,,0
Jul-15,British Columbia,2016A000259,Persons,249,units,0,v3,11,4765472,,,,0
Oct-15,British Columbia,2016A000259,Persons,249,units,0,v3,11,4795547,,,,0
Jan-16,British Columbia,2016A000259,Persons,249,units,0,v3,11,4807562,,,,0
Apr-16,British Columbia,2016A000259,Persons,249,units,0,v3,11,4831042,,,,0
Jul-16,British Columbia,2016A000259,Persons,249,units,0,v3,11,4861269,,,,0
Oct-16,British Columbia,2016A000259,Persons,249,units,0,v3,11,4886638,,,,0
Jan-17,British Columbia,2016A000259,Persons,249,units,0,v3,11,4894147,,,,0
Apr-17,British Columbia,2016A000259,Persons,249,units,0,v3,11,4908971,,,,0
Jul-17,British Columbia,2016A000259,Persons,249,units,0,v3,11,4934202,,,,0
Oct-17,British Columbia,2016A000259,Persons,249,units,0,v3,11,4962706,,,,0
Jan-18,British Columbia,2016A000259,Persons,249,units,0,v3,11,4974712,,,,0
Apr-18,British Columbia,2016A000259,Persons,249,units,0,v3,11,4991716,,,,0
Jul-18,British Columbia,2016A000259,Persons,249,units,0,v3,11,5020979,,,,0
Oct-18,British Columbia,2016A000259,Persons,249,units,0,v3,11,5052131,,,,0
Jan-19,British Columbia,2016A000259,Persons,249,units,0,v3,11,5061132,,,,0
Apr-19,British Columbia,2016A000259,Persons,249,units,0,v3,11,5080515,,,,0
Jul-19,British Columbia,2016A000259,Persons,249,units,0,v3,11,5111022,,,,0
Oct-19,British Columbia,2016A000259,Persons,249,units,0,v3,11,5148047,,,,0
Jan-20,British Columbia,2016A000259,Persons,249,units,0,v3,11,5157053,,,,0
Apr-20,British Columbia,2016A000259,Persons,249,units,0,v3,11,5169535,,,,0
Jul-20,British Columbia,2016A000259,Persons,249,units,0,v3,11,5176101,,,,0
Oct-20,British Columbia,2016A000259,Persons,249,units,0,v3,11,5173896,,,,0
Jan-21,British Columbia,2016A000259,Persons,249,units,0,v3,11,5180015,,,,0
Apr-21,British Columbia,2016A000259,Persons,249,units,0,v3,11,5200393,,,,0
Jul-21,British Columbia,2016A000259,Persons,249,units,0,v3,11,5226665,,,,0
Oct-21,British Columbia,2016A000259,Persons,249,units,0,v3,11,5267182,,,,0
Jan-22,British Columbia,2016A000259,Persons,249,units,0,v3,11,5287422,,,,0
Apr-22,British Columbia,2016A000259,Persons,249,units,0,v3,11,5311608,,,,0
Jul-22,British Columbia,2016A000259,Persons,249,units,0,v3,11,5357486,,,,0
Oct-22,British Columbia,2016A000259,Persons,249,units,0,v3,11,5408601,,,,0
Jan-23,British Columbia,2016A000259,Persons,249,units,0,v3,11,5443002,,,,0
Apr-23,British Columbia,2016A000259,Persons,249,units,0,v3,11,5478258,,,,0
Jul-23,British Columbia,2016A000259,Persons,249,units,0,v3,11,5531553,,,,0
Oct-23,British Columbia,2016A000259,Persons,249,units,0,v3,11,5593961,,,,0
Jan-24,British Columbia,2016A000259,Persons,249,units,0,v3,11,5627961,,,,0
Apr-24,British Columbia,2016A000259,Persons,249,units,0,v3,11,5666888,,,,0
Jul-24,British Columbia,2016A000259,Persons,249,units,0,v3,11,5698430,,,,0
Oct-24,British Columbia,2016A000259,Persons,249,units,0,v3,11,5719594,,,,0
Jan-25,British Columbia,2016A000259,Persons,249,units,0,v3,11,5722318,,,,0
Apr-25,British Columbia,2016A000259,Persons,249,units,0,v3,11,5719961,,,,0
Apr-00,Yukon,2016A000260,Persons,249,units,0,v4,12,30382,,,,0
Jul-00,Yukon,2016A000260,Persons,249,units,0,v4,12,30431,,,,0
Oct-00,Yukon,2016A000260,Persons,249,units,0,v4,12,30294,,,,0
Jan-01,Yukon,2016A000260,Persons,249,units,0,v4,12,30147,,,,0
Apr-01,Yukon,2016A000260,Persons,249,units,0,v4,12,30124,,,,0
Jul-01,Yukon,2016A000260,Persons,249,units,0,v4,12,30160,,,,0
Oct-01,Yukon,2016A000260,Persons,249,units,0,v4,12,30079,,,,0
Jan-02,Yukon,2016A000260,Persons,249,units,0,v4,12,30156,,,,0
Apr-02,Yukon,2016A000260,Persons,249,units,0,v4,12,30144,,,,0
Jul-02,Yukon,2016A000260,Persons,249,units,0,v4,12,30339,,,,0
Oct-02,Yukon,2016A000260,Persons,249,units,0,v4,12,30268,,,,0
Jan-03,Yukon,2016A000260,Persons,249,units,0,v4,12,30424,,,,0
Apr-03,Yukon,2016A000260,Persons,249,units,0,v4,12,30575,,,,0
Jul-03,Yukon,2016A000260,Persons,249,units,0,v4,12,30943,,,,0
Oct-03,Yukon,2016A000260,Persons,249,units,0,v4,12,31219,,,,0
Jan-04,Yukon,2016A000260,Persons,249,units,0,v4,12,31320,,,,0
Apr-04,Yukon,2016A000260,Persons,249,units,0,v4,12,31400,,,,0
Jul-04,Yukon,2016A000260,Persons,249,units,0,v4,12,31455,,,,0
Oct-04,Yukon,2016A000260,Persons,249,units,0,v4,12,31688,,,,0
Jan-05,Yukon,2016A000260,Persons,249,units,0,v4,12,31770,,,,0
Apr-05,Yukon,2016A000260,Persons,249,units,0,v4,12,31861,,,,0
Jul-05,Yukon,2016A000260,Persons,249,units,0,v4,12,31901,,,,0
Oct-05,Yukon,2016A000260,Persons,249,units,0,v4,12,32127,,,,0
Jan-06,Yukon,2016A000260,Persons,249,units,0,v4,12,32112,,,,0
Apr-06,Yukon,2016A000260,Persons,249,units,0,v4,12,32152,,,,0
Jul-06,Yukon,2016A000260,Persons,249,units,0,v4,12,32272,,,,0
Oct-06,Yukon,2016A000260,Persons,249,units,0,v4,12,32361,,,,0
Jan-07,Yukon,2016A000260,Persons,249,units,0,v4,12,32316,,,,0
Apr-07,Yukon,2016A000260,Persons,249,units,0,v4,12,32274,,,,0
Jul-07,Yukon,2016A000260,Persons,249,units,0,v4,12,32555,,,,0
Oct-07,Yukon,2016A000260,Persons,249,units,0,v4,12,32663,,,,0
Jan-08,Yukon,2016A000260,Persons,249,units,0,v4,12,32752,,,,0
Apr-08,Yukon,2016A000260,Persons,249,units,0,v4,12,32955,,,,0
Jul-08,Yukon,2016A000260,Persons,249,units,0,v4,12,33084,,,,0
Oct-08,Yukon,2016A000260,Persons,249,units,0,v4,12,33307,,,,0
Jan-09,Yukon,2016A000260,Persons,249,units,0,v4,12,33405,,,,0
Apr-09,Yukon,2016A000260,Persons,249,units,0,v4,12,33583,,,,0
Jul-09,Yukon,2016A000260,Persons,249,units,0,v4,12,33733,,,,0
Oct-09,Yukon,2016A000260,Persons,249,units,0,v4,12,34027,,,,0
Jan-10,Yukon,2016A000260,Persons,249,units,0,v4,12,34009,,,,0
Apr-10,Yukon,2016A000260,Persons,249,units,0,v4,12,34243,,,,0
Jul-10,Yukon,2016A000260,Persons,249,units,0,v4,12,34598,,,,0
Oct-10,Yukon,2016A000260,Persons,249,units,0,v4,12,34790,,,,0
Jan-11,Yukon,2016A000260,Persons,249,units,0,v4,12,34802,,,,0
Apr-11,Yukon,2016A000260,Persons,249,units,0,v4,12,34984,,,,0
Jul-11,Yukon,2016A000260,Persons,249,units,0,v4,12,35366,,,,0
Oct-11,Yukon,2016A000260,Persons,249,units,0,v4,12,35578,,,,0
Jan-12,Yukon,2016A000260,Persons,249,units,0,v4,12,35695,,,,0
Apr-12,Yukon,2016A000260,Persons,249,units,0,v4,12,35757,,,,0
Jul-12,Yukon,2016A000260,Persons,249,units,0,v4,12,36151,,,,0
Oct-12,Yukon,2016A000260,Persons,249,units,0,v4,12,36347,,,,0
Jan-13,Yukon,2016A000260,Persons,249,units,0,v4,12,36299,,,,0
Apr-13,Yukon,2016A000260,Persons,249,units,0,v4,12,36242,,,,0
Jul-13,Yukon,2016A000260,Persons,249,units,0,v4,12,36454,,,,0
Oct-13,Yukon,2016A000260,Persons,249,units,0,v4,12,36384,,,,0
Jan-14,Yukon,2016A000260,Persons,249,units,0,v4,12,36333,,,,0
Apr-14,Yukon,2016A000260,Persons,249,units,0,v4,12,36626,,,,0
Jul-14,Yukon,2016A000260,Persons,249,units,0,v4,12,37085,,,,0
Oct-14,Yukon,2016A000260,Persons,249,units,0,v4,12,37223,,,,0
Jan-15,Yukon,2016A000260,Persons,249,units,0,v4,12,37123,,,,0
Apr-15,Yukon,2016A000260,Persons,249,units,0,v4,12,37330,,,,0
Jul-15,Yukon,2016A000260,Persons,249,units,0,v4,12,37669,,,,0
Oct-15,Yukon,2016A000260,Persons,249,units,0,v4,12,37730,,,,0
Jan-16,Yukon,2016A000260,Persons,249,units,0,v4,12,37756,,,,0
Apr-16,Yukon,2016A000260,Persons,249,units,0,v4,12,38025,,,,0
Jul-16,Yukon,2016A000260,Persons,249,units,0,v4,12,38549,,,,0
Oct-16,Yukon,2016A000260,Persons,249,units,0,v4,12,38724,,,,0
Jan-17,Yukon,2016A000260,Persons,249,units,0,v4,12,38801,,,,0
Apr-17,Yukon,2016A000260,Persons,249,units,0,v4,12,39108,,,,0
Jul-17,Yukon,2016A000260,Persons,249,units,0,v4,12,39533,,,,0
Oct-17,Yukon,2016A000260,Persons,249,units,0,v4,12,39705,,,,0
Jan-18,Yukon,2016A000260,Persons,249,units,0,v4,12,39873,,,,0
Apr-18,Yukon,2016A000260,Persons,249,units,0,v4,12,40037,,,,0
Jul-18,Yukon,2016A000260,Persons,249,units,0,v4,12,40403,,,,0
Oct-18,Yukon,2016A000260,Persons,249,units,0,v4,12,40533,,,,0
Jan-19,Yukon,2016A000260,Persons,249,units,0,v4,12,40716,,,,0
Apr-19,Yukon,2016A000260,Persons,249,units,0,v4,12,40779,,,,0
Jul-19,Yukon,2016A000260,Persons,249,units,0,v4,12,41187,,,,0
Oct-19,Yukon,2016A000260,Persons,249,units,0,v4,12,41460,,,,0
Jan-20,Yukon,2016A000260,Persons,249,units,0,v4,12,41505,,,,0
Apr-20,Yukon,2016A000260,Persons,249,units,0,v4,12,41807,,,,0
Jul-20,Yukon,2016A000260,Persons,249,units,0,v4,12,41958,,,,0
Oct-20,Yukon,2016A000260,Persons,249,units,0,v4,12,42109,,,,0
Jan-21,Yukon,2016A000260,Persons,249,units,0,v4,12,42157,,,,0
Apr-21,Yukon,2016A000260,Persons,249,units,0,v4,12,42443,,,,0
Jul-21,Yukon,2016A000260,Persons,249,units,0,v4,12,42961,,,,0
Oct-21,Yukon,2016A000260,Persons,249,units,0,v4,12,43128,,,,0
Jan-22,Yukon,2016A000260,Persons,249,units,0,v4,12,43067,,,,0
Apr-22,Yukon,2016A000260,Persons,249,units,0,v4,12,43455,,,,0
Jul-22,Yukon,2016A000260,Persons,249,units,0,v4,12,43900,,,,0
Oct-22,Yukon,2016A000260,Persons,249,units,0,v4,12,44193,,,,0
Jan-23,Yukon,2016A000260,Persons,249,units,0,v4,12,44509,,,,0
Apr-23,Yukon,2016A000260,Persons,249,units,0,v4,12,44916,,,,0
Jul-23,Yukon,2016A000260,Persons,249,units,0,v4,12,45463,,,,0
Oct-23,Yukon,2016A000260,Persons,249,units,0,v4,12,45676,,,,0
Jan-24,Yukon,2016A000260,Persons,249,units,0,v4,12,45936,,,,0
Apr-24,Yukon,2016A000260,Persons,249,units,0,v4,12,46353,,,,0
Jul-24,Yukon,2016A000260,Persons,249,units,0,v4,12,46704,,,,0
Oct-24,Yukon,2016A000260,Persons,249,units,0,v4,12,46948,,,,0
Jan-25,Yukon,2016A000260,Persons,249,units,0,v4,12,47126,,,,0
Apr-25,Yukon,2016A000260,Persons,249,units,0,v4,12,47111,,,,0
Apr-00,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,40455,,,,0
Jul-00,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,40480,,,,0
Oct-00,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,40575,,,,0
Jan-01,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,40624,,,,0
Apr-01,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,40625,,,,0
Jul-01,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,40850,,,,0
Oct-01,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,41175,,,,0
Jan-02,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,41176,,,,0
Apr-02,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,41280,,,,0
Jul-02,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,41698,,,,0
Oct-02,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,41874,,,,0
Jan-03,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,42007,,,,0
Apr-03,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,42218,,,,0
Jul-03,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,42598,,,,0
Oct-03,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,42855,,,,0
Jan-04,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43166,,,,0
Apr-04,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43208,,,,0
Jul-04,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43306,,,,0
Oct-04,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43354,,,,0
Jan-05,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43440,,,,0
Apr-05,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43456,,,,0
Jul-05,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43399,,,,0
Oct-05,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43523,,,,0
Jan-06,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43315,,,,0
Apr-06,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43101,,,,0
Jul-06,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43185,,,,0
Oct-06,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43205,,,,0
Jan-07,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43088,,,,0
Apr-07,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43127,,,,0
Jul-07,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43396,,,,0
Oct-07,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43286,,,,0
Jan-08,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43384,,,,0
Apr-08,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43388,,,,0
Jul-08,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43385,,,,0
Oct-08,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43315,,,,0
Jan-09,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43136,,,,0
Apr-09,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43122,,,,0
Jul-09,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43171,,,,0
Oct-09,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,42938,,,,0
Jan-10,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,42981,,,,0
Apr-10,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43161,,,,0
Jul-10,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43292,,,,0
Oct-10,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43307,,,,0
Jan-11,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43265,,,,0
Apr-11,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43263,,,,0
Jul-11,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43493,,,,0
Oct-11,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43576,,,,0
Jan-12,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43630,,,,0
Apr-12,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43678,,,,0
Jul-12,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43624,,,,0
Oct-12,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43656,,,,0
Jan-13,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43709,,,,0
Apr-13,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43840,,,,0
Jul-13,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43774,,,,0
Oct-13,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43727,,,,0
Jan-14,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43767,,,,0
Apr-14,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43760,,,,0
Jul-14,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,43851,,,,0
Oct-14,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44031,,,,0
Jan-15,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44106,,,,0
Apr-15,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44159,,,,0
Jul-15,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44247,,,,0
Oct-15,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44443,,,,0
Jan-16,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44515,,,,0
Apr-16,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44595,,,,0
Jul-16,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44624,,,,0
Oct-16,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44471,,,,0
Jan-17,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44471,,,,0
Apr-17,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44626,,,,0
Jul-17,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44656,,,,0
Oct-17,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44825,,,,0
Jan-18,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44730,,,,0
Apr-18,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44934,,,,0
Jul-18,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44536,,,,0
Oct-18,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44487,,,,0
Jan-19,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44675,,,,0
Apr-19,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44560,,,,0
Jul-19,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44442,,,,0
Oct-19,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44512,,,,0
Jan-20,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44533,,,,0
Apr-20,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44565,,,,0
Jul-20,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44504,,,,0
Oct-20,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44395,,,,0
Jan-21,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44432,,,,0
Apr-21,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44679,,,,0
Jul-21,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44579,,,,0
Oct-21,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44593,,,,0
Jan-22,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44752,,,,0
Apr-22,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44788,,,,0
Jul-22,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44634,,,,0
Oct-22,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44588,,,,0
Jan-23,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44446,,,,0
Apr-23,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44468,,,,0
Jul-23,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44681,,,,0
Oct-23,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44495,,,,0
Jan-24,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44499,,,,0
Apr-24,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44686,,,,0
Jul-24,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44731,,,,0
Oct-24,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,44936,,,,0
Jan-25,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,45074,,,,0
Apr-25,Northwest Territories,2016A000261,Persons,249,units,0,v6,14,45242,,,,0
Apr-00,Nunavut,2016A000262,Persons,249,units,0,v7,15,27228,,,,0
Jul-00,Nunavut,2016A000262,Persons,249,units,0,v7,15,27498,,,,0
Oct-00,Nunavut,2016A000262,Persons,249,units,0,v7,15,27683,,,,0
Jan-01,Nunavut,2016A000262,Persons,249,units,0,v7,15,27798,,,,0
Apr-01,Nunavut,2016A000262,Persons,249,units,0,v7,15,27929,,,,0
Jul-01,Nunavut,2016A000262,Persons,249,units,0,v7,15,28134,,,,0
Oct-01,Nunavut,2016A000262,Persons,249,units,0,v7,15,28178,,,,0
Jan-02,Nunavut,2016A000262,Persons,249,units,0,v7,15,28334,,,,0
Apr-02,Nunavut,2016A000262,Persons,249,units,0,v7,15,28383,,,,0
Jul-02,Nunavut,2016A000262,Persons,249,units,0,v7,15,28817,,,,0
Oct-02,Nunavut,2016A000262,Persons,249,units,0,v7,15,28852,,,,0
Jan-03,Nunavut,2016A000262,Persons,249,units,0,v7,15,28963,,,,0
Apr-03,Nunavut,2016A000262,Persons,249,units,0,v7,15,29099,,,,0
Jul-03,Nunavut,2016A000262,Persons,249,units,0,v7,15,29301,,,,0
Oct-03,Nunavut,2016A000262,Persons,249,units,0,v7,15,29349,,,,0
Jan-04,Nunavut,2016A000262,Persons,249,units,0,v7,15,29495,,,,0
Apr-04,Nunavut,2016A000262,Persons,249,units,0,v7,15,29560,,,,0
Jul-04,Nunavut,2016A000262,Persons,249,units,0,v7,15,29836,,,,0
Oct-04,Nunavut,2016A000262,Persons,249,units,0,v7,15,29792,,,,0
Jan-05,Nunavut,2016A000262,Persons,249,units,0,v7,15,29936,,,,0
Apr-05,Nunavut,2016A000262,Persons,249,units,0,v7,15,30099,,,,0
Jul-05,Nunavut,2016A000262,Persons,249,units,0,v7,15,30328,,,,0
Oct-05,Nunavut,2016A000262,Persons,249,units,0,v7,15,30397,,,,0
Jan-06,Nunavut,2016A000262,Persons,249,units,0,v7,15,30569,,,,0
Apr-06,Nunavut,2016A000262,Persons,249,units,0,v7,15,30641,,,,0
Jul-06,Nunavut,2016A000262,Persons,249,units,0,v7,15,30818,,,,0
Oct-06,Nunavut,2016A000262,Persons,249,units,0,v7,15,30880,,,,0
Jan-07,Nunavut,2016A000262,Persons,249,units,0,v7,15,30957,,,,0
Apr-07,Nunavut,2016A000262,Persons,249,units,0,v7,15,31184,,,,0
Jul-07,Nunavut,2016A000262,Persons,249,units,0,v7,15,31394,,,,0
Oct-07,Nunavut,2016A000262,Persons,249,units,0,v7,15,31560,,,,0
Jan-08,Nunavut,2016A000262,Persons,249,units,0,v7,15,31616,,,,0
Apr-08,Nunavut,2016A000262,Persons,249,units,0,v7,15,31683,,,,0
Jul-08,Nunavut,2016A000262,Persons,249,units,0,v7,15,31898,,,,0
Oct-08,Nunavut,2016A000262,Persons,249,units,0,v7,15,31970,,,,0
Jan-09,Nunavut,2016A000262,Persons,249,units,0,v7,15,32068,,,,0
Apr-09,Nunavut,2016A000262,Persons,249,units,0,v7,15,32393,,,,0
Jul-09,Nunavut,2016A000262,Persons,249,units,0,v7,15,32604,,,,0
Oct-09,Nunavut,2016A000262,Persons,249,units,0,v7,15,32816,,,,0
Jan-10,Nunavut,2016A000262,Persons,249,units,0,v7,15,32926,,,,0
Apr-10,Nunavut,2016A000262,Persons,249,units,0,v7,15,33143,,,,0
Jul-10,Nunavut,2016A000262,Persons,249,units,0,v7,15,33359,,,,0
Oct-10,Nunavut,2016A000262,Persons,249,units,0,v7,15,33577,,,,0
Jan-11,Nunavut,2016A000262,Persons,249,units,0,v7,15,33736,,,,0
Apr-11,Nunavut,2016A000262,Persons,249,units,0,v7,15,33925,,,,0
Jul-11,Nunavut,2016A000262,Persons,249,units,0,v7,15,34185,,,,0
Oct-11,Nunavut,2016A000262,Persons,249,units,0,v7,15,34335,,,,0
Jan-12,Nunavut,2016A000262,Persons,249,units,0,v7,15,34403,,,,0
Apr-12,Nunavut,2016A000262,Persons,249,units,0,v7,15,34579,,,,0
Jul-12,Nunavut,2016A000262,Persons,249,units,0,v7,15,34658,,,,0
Oct-12,Nunavut,2016A000262,Persons,249,units,0,v7,15,34830,,,,0
Jan-13,Nunavut,2016A000262,Persons,249,units,0,v7,15,34963,,,,0
Apr-13,Nunavut,2016A000262,Persons,249,units,0,v7,15,34987,,,,0
Jul-13,Nunavut,2016A000262,Persons,249,units,0,v7,15,35330,,,,0
Oct-13,Nunavut,2016A000262,Persons,249,units,0,v7,15,35536,,,,0
Jan-14,Nunavut,2016A000262,Persons,249,units,0,v7,15,35583,,,,0
Apr-14,Nunavut,2016A000262,Persons,249,units,0,v7,15,35801,,,,0
Jul-14,Nunavut,2016A000262,Persons,249,units,0,v7,15,35966,,,,0
Oct-14,Nunavut,2016A000262,Persons,249,units,0,v7,15,36100,,,,0
Jan-15,Nunavut,2016A000262,Persons,249,units,0,v7,15,36214,,,,0
Apr-15,Nunavut,2016A000262,Persons,249,units,0,v7,15,36277,,,,0
Jul-15,Nunavut,2016A000262,Persons,249,units,0,v7,15,36490,,,,0
Oct-15,Nunavut,2016A000262,Persons,249,units,0,v7,15,36602,,,,0
Jan-16,Nunavut,2016A000262,Persons,249,units,0,v7,15,36718,,,,0
Apr-16,Nunavut,2016A000262,Persons,249,units,0,v7,15,36766,,,,0
Jul-16,Nunavut,2016A000262,Persons,249,units,0,v7,15,36979,,,,0
Oct-16,Nunavut,2016A000262,Persons,249,units,0,v7,15,37084,,,,0
Jan-17,Nunavut,2016A000262,Persons,249,units,0,v7,15,37246,,,,0
Apr-17,Nunavut,2016A000262,Persons,249,units,0,v7,15,37431,,,,0
Jul-17,Nunavut,2016A000262,Persons,249,units,0,v7,15,37656,,,,0
Oct-17,Nunavut,2016A000262,Persons,249,units,0,v7,15,37829,,,,0
Jan-18,Nunavut,2016A000262,Persons,249,units,0,v7,15,37830,,,,0
Apr-18,Nunavut,2016A000262,Persons,249,units,0,v7,15,37976,,,,0
Jul-18,Nunavut,2016A000262,Persons,249,units,0,v7,15,38322,,,,0
Oct-18,Nunavut,2016A000262,Persons,249,units,0,v7,15,38487,,,,0
